date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,cond,fog,rain,snow,hail,thunder,tornado
2014-01-13T17:26:00Z,1.7,-3.3,70,27.8,NA,WNW,16.1,1007.7,-4,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-13T17:33:00Z,1.7,-3.3,70,22.2,NA,WNW,16.1,1007.7,-3.4,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-13T17:53:00Z,2.2,-3.3,67,20.4,NA,WNW,16.1,1008.2,-2.5,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-13T18:53:00Z,2.8,-5,57,22.2,NA,NW,16.1,1007.5,-2,NA,NA,Clear,0,0,0,0,0,0
2014-01-13T19:53:00Z,3.3,-4.4,57,18.5,NA,West,16.1,1007.5,-0.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-13T20:53:00Z,3.3,-5,55,16.7,NA,West,16.1,1007.9,-0.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-13T21:53:00Z,2.8,-3.9,62,16.7,NA,West,16.1,1007.9,-1.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-13T22:53:00Z,1.1,-3.9,70,7.4,NA,SW,16.1,1008.4,-1.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-13T23:53:00Z,0,-4.4,73,11.1,NA,South,16.1,1007.5,-3.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-14T00:53:00Z,0.6,-3.9,72,13,NA,SSW,16.1,1007.2,-3.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-14T01:53:00Z,1.1,-3.9,70,14.8,NA,SSW,16.1,1006.9,-3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-14T02:53:00Z,0.6,-4.4,70,16.7,NA,South,16.1,1006,-3.9,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-14T03:53:00Z,0,-3.9,75,16.7,NA,South,16.1,1005.6,-4.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-14T04:53:00Z,0,-3.3,79,20.4,NA,SSW,16.1,1004.5,-5.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-14T05:53:00Z,0,-3.3,79,18.5,NA,South,16.1,1003.5,-5,NA,NA,Clear,0,0,0,0,0,0
2014-01-14T06:53:00Z,0.6,-2.8,78,14.8,NA,SW,16.1,1002.9,-3.6,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-14T07:53:00Z,1.1,-2.2,79,24.1,NA,SSW,16.1,1001.8,-4.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-14T08:53:00Z,1.7,-1.1,82,20.4,NA,WSW,16.1,1001.7,-3.1,NA,0.3,Overcast,0,0,0,0,0,0
2014-01-14T09:53:00Z,2.2,0,86,18.5,NA,West,16.1,1001.9,-2.2,NA,0,Overcast,0,0,0,0,0,0
2014-01-14T10:20:00Z,3.9,0.6,79,38.9,61.1,West,16.1,1001.6,-2.1,NA,NA,Overcast,0,0,0,0,0,0
2014-01-14T10:53:00Z,3.9,0.6,79,50,70.4,NW,16.1,1003.1,-2.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-14T11:53:00Z,2.8,-1.7,73,42.6,66.7,NW,16.1,1005.1,-3.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-14T12:21:00Z,1.7,-3.9,67,44.4,66.7,NW,16.1,1005.6,-5.4,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-14T12:53:00Z,1.1,-3.9,70,35.2,66.7,NNW,16.1,1007.3,-5.5,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-14T13:00:00Z,0.6,-3.9,72,38.9,50,NNW,16.1,1007,-6.5,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-14T13:53:00Z,-1.1,-5.6,72,44.4,61.1,NW,16.1,1009.3,-9.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-14T14:53:00Z,-1.1,-6.1,69,27.8,61.1,NW,16.1,1011,-7.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-14T15:53:00Z,-2.2,-8.3,63,53.7,75.9,NNW,16.1,1012.3,-11.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-14T16:03:00Z,-2.2,-8.3,63,51.9,72.2,NW,16.1,1011.4,-11.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-14T16:53:00Z,-2.2,-8.9,61,46.3,63,NNW,16.1,1013.5,-10.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-14T17:42:00Z,-2.8,-7.2,72,29.6,55.6,NW,2.8,1013.1,-10.1,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T17:49:00Z,-3,-6,80,50,64.8,NW,1.2,1013.1,-12.2,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T17:53:00Z,-3.9,-6.1,85,35.2,64.8,NW,0.8,1014,-12.1,NA,0,Snow,1,0,1,0,0,0
2014-01-14T18:09:00Z,-3.3,-6.1,81,29.6,53.7,NW,3.2,1013.1,-10.7,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T18:12:00Z,-3.3,-6.1,81,35.2,50,NW,9.7,1013.1,-11.3,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T18:24:00Z,-3.3,-7.2,75,40.7,51.9,NW,2.4,1013.1,-11.8,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T18:34:00Z,-3.3,-7.8,71,38.9,55.6,NW,4,1013.1,-11.7,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T18:41:00Z,-3.3,-8.3,69,42.6,59.3,NW,12.9,1013.1,-12,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T18:53:00Z,-2.8,-9.4,61,44.4,61.1,NW,16.1,1014,-11.5,NA,0,Overcast,0,0,0,0,0,0
2014-01-14T19:53:00Z,-3.3,-8.3,69,33.3,50,NW,6.4,1014.8,-11.1,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T20:15:00Z,-3.9,-7.2,78,35.2,50,NW,4,1014.4,-12.1,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T20:26:00Z,-3.9,-7.2,78,35.2,55.6,NW,3.2,1014.4,-12.1,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T20:34:00Z,-3.9,-7.8,75,35.2,46.3,NW,8,1014.8,-12.1,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T20:37:00Z,-3.9,-7.8,75,42.6,59.3,NW,3.2,1014.8,-12.8,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T20:44:00Z,-4.4,-7.2,81,27.8,59.3,NW,1.6,1015.1,-11.9,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T20:51:00Z,-4,-8,74,46.3,57.4,NW,4.8,1015.1,-13.3,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T20:53:00Z,-4.4,-8.3,75,40.7,57.4,NW,6.4,1015.9,-13.3,NA,0,Light Snow,0,0,1,0,0,0
2014-01-14T21:53:00Z,-4.4,-10,65,33.3,55.6,NW,16.1,1017.4,-12.6,NA,0,Overcast,0,0,0,0,0,0
2014-01-14T22:53:00Z,-5.6,-11.7,63,42.6,51.9,NW,16.1,1018.2,-15.1,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-14T23:53:00Z,-6.1,-11.7,65,40.7,55.6,NW,16.1,1019,-15.6,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-15T00:22:00Z,-6.1,-11.7,65,40.7,53.7,NW,16.1,1018.5,-15.6,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-15T00:40:00Z,-6.1,-12.2,63,40.7,61.1,NNW,16.1,1018.8,-15.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T00:53:00Z,-6.1,-12.2,63,31.5,50,NNW,16.1,1020,-14.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T01:04:00Z,-6.1,-12.2,63,48.2,61.1,NW,16.1,1018.8,-16.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T01:53:00Z,-6.7,-11.7,68,35.2,57.4,NW,16.1,1020.4,-15.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T02:19:00Z,-7.2,-12.2,68,37,57.4,NW,16.1,1019.2,-16.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T02:53:00Z,-7.2,-12.2,68,46.3,53.7,NNW,16.1,1020.7,-17.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T03:53:00Z,-8.3,-14.4,62,53.7,68.5,NNW,16.1,1021.1,-19.7,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-15T04:53:00Z,-8.9,-15,62,44.4,59.3,NNW,16.1,1021.8,-19.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-15T05:53:00Z,-10,-15,67,31.5,42.6,NNW,16.1,1022.1,-19.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-15T06:53:00Z,-10.6,-15,71,33.3,42.6,NNW,16.1,1022,-20.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-15T07:35:00Z,-10.6,-15,71,27.8,38.9,NNW,16.1,1021.2,-19.9,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-15T07:53:00Z,-10.6,-15,71,31.5,42.6,NNW,16.1,1022.7,-20.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T08:53:00Z,-11.1,-15.6,70,24.1,NA,NNW,16.1,1022.8,-20,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-15T09:53:00Z,-10.6,-15,71,20.4,NA,North,16.1,1023.1,-18.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T10:53:00Z,-10.6,-15.6,67,22.2,NA,NNW,16.1,1023.1,-19,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T11:53:00Z,-11.1,-15,73,22.2,NA,NNW,6.4,1023.5,-19.6,NA,0,Light Snow,0,0,1,0,0,0
2014-01-15T12:53:00Z,-11.1,-15.6,70,22.2,NA,NW,16.1,1023.1,-19.6,NA,0,Overcast,0,0,0,0,0,0
2014-01-15T13:53:00Z,-11.1,-15.6,70,16.7,NA,NW,16.1,1023.4,-18.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T14:53:00Z,-11.1,-15,73,13,NA,NNW,16.1,1023.1,-17.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T15:53:00Z,-10.6,-15,71,11.1,NA,WNW,14.5,1023.2,-16.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T16:53:00Z,-9.4,-14.4,68,9.3,NA,West,16.1,1022.8,-14.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T17:43:00Z,-7.8,-13.9,62,22.2,NA,West,16.1,1019.9,-15.5,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-15T17:53:00Z,-8.3,-13.9,65,16.7,NA,West,16.1,1020.7,-15,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-15T18:53:00Z,-6.1,-13.3,57,13,NA,SW,16.1,1018.8,-11.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-15T19:53:00Z,-5,-12.8,55,18.5,NA,SSW,16.1,1016.7,-11.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-15T20:53:00Z,-4.4,-12.8,53,25.9,NA,SSW,16.1,1016,-11.7,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-15T21:53:00Z,-3.9,-13.3,49,24.1,NA,SSW,16.1,1014.8,-10.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T22:53:00Z,-3.9,-13.3,49,20.4,NA,South,16.1,1014,-10.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-15T23:53:00Z,-3.9,-12.8,51,20.4,NA,South,16.1,1012.4,-10.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-16T00:53:00Z,-3.9,-12.2,53,25.9,42.6,South,16.1,1011.1,-11,NA,NA,Overcast,0,0,0,0,0,0
2014-01-16T01:53:00Z,-3.9,-12.2,53,25.9,37,South,16.1,1009.8,-11,NA,NA,Overcast,0,0,0,0,0,0
2014-01-16T02:53:00Z,-3.3,-11.7,53,20.4,NA,SSW,16.1,1008.2,-9.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-16T03:53:00Z,-3.9,-10.6,60,16.7,NA,SSW,16.1,1007.6,-9.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-16T04:53:00Z,-2.8,-8.9,63,24.1,NA,SSW,16.1,1006.3,-9.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-16T05:53:00Z,-1.1,-7.2,64,35.2,48.2,SW,16.1,1004,-8.4,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-16T06:53:00Z,-1.1,-6.1,69,25.9,NA,SW,16.1,1003.5,-7.4,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-16T07:53:00Z,0,-5,69,20.4,NA,WSW,16.1,1003.2,-5.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-16T08:53:00Z,0,-5,69,25.9,NA,West,16.1,1002.9,-6,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-16T09:53:00Z,-1.7,-5.6,75,18.5,NA,West,16.1,1002.3,-7.1,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-16T10:53:00Z,0,-5,69,18.5,NA,West,16.1,1001.8,-5,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-16T11:53:00Z,2.2,-4.4,62,31.5,42.6,WNW,16.1,1001.6,-3.7,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-16T12:53:00Z,2.2,-3.9,64,35.2,48.2,WNW,16.1,1001.8,-4,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-16T13:53:00Z,2.2,-2.2,73,38.9,55.6,WNW,16.1,1001.8,-4.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-16T14:53:00Z,1.7,-4.4,64,38.9,66.7,NW,16.1,1002.8,-5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-16T15:53:00Z,1.7,-4.4,64,40.7,59.3,NW,16.1,1003.6,-5.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-16T16:53:00Z,1.7,-5.6,59,35.2,51.9,NW,16.1,1004.7,-4.7,NA,0,Mostly Cloudy,0,0,0,0,0,0
2014-01-16T17:53:00Z,1.7,-7.2,52,33.3,42.6,NNW,16.1,1004.7,-4.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-16T18:53:00Z,1.1,-8.3,50,35.2,48.2,NW,16.1,1004.3,-5.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-16T19:53:00Z,0,-5.6,66,25.9,NA,WNW,11.3,1004.3,-6,NA,0,Light Snow,0,0,1,0,0,0
2014-01-16T20:13:00Z,-1.1,-5.6,72,13,NA,North,9.7,1003.6,-5.3,NA,0,Light Snow,0,0,1,0,0,0
2014-01-16T20:29:00Z,-1.7,-5,78,22.2,NA,North,2.8,1003.6,-7.7,NA,0,Light Snow,0,0,1,0,0,0
2014-01-16T20:41:00Z,-1.7,-5,78,16.7,NA,North,4,1003.6,-6.8,NA,0,Light Snow,0,0,1,0,0,0
2014-01-16T20:49:00Z,-2,-5,80,20.4,NA,North,2.8,1003.6,-7.8,NA,0.3,Light Snow,0,0,1,0,0,0
2014-01-16T20:53:00Z,-2.2,-5,81,27.8,37,North,2.4,1004.6,-9.1,NA,0.3,Light Snow,0,0,1,0,0,0
2014-01-16T21:09:00Z,-2.8,-5,85,25.9,NA,North,1.2,1003.9,-9.6,NA,0,Light Snow,0,0,1,0,0,0
2014-01-16T21:16:00Z,-3.3,-5.6,84,31.5,42.6,North,0.8,1004.3,-10.9,NA,0,Light Snow,1,0,1,0,0,0
2014-01-16T21:26:00Z,-3.3,-5.6,84,24.1,NA,NNW,1.2,1004.6,-10,NA,0,Light Snow,0,0,1,0,0,0
2014-01-16T21:37:00Z,-3.3,-6.1,81,44.4,57.4,North,1.6,1005,-12.2,NA,0,Light Snow,0,0,1,0,0,0
2014-01-16T21:53:00Z,-5,-7.8,81,38.9,55.6,North,1.2,1006.8,-13.9,NA,0,Light Snow,0,0,1,0,0,0
2014-01-16T22:16:00Z,-6.7,-11.1,71,48.2,68.5,NNW,4,1007,-17.1,NA,0.5,Light Snow,0,0,1,0,0,0
2014-01-16T22:23:00Z,-6.7,-12.2,65,38.9,68.5,NNW,11.3,1007.3,-16.2,NA,0.5,Overcast,0,0,0,0,0,0
2014-01-16T22:38:00Z,-7.8,-12.8,68,46.3,64.8,North,12.9,1007.7,-18.4,NA,0.5,Light Snow,0,0,1,0,0,0
2014-01-16T22:53:00Z,-7.8,-12.8,68,50,66.7,NNW,8,1009.2,-18.7,NA,0.5,Light Snow,0,0,1,0,0,0
2014-01-16T22:58:00Z,-8.9,-12.2,77,53.7,66.7,NNW,2.8,1008.7,-20.6,NA,0,Light Snow,0,0,1,0,0,0
2014-01-16T23:07:00Z,-10,-15,67,51.9,77.8,NNW,4.8,1009,-21.9,NA,0,Light Snow,0,0,1,0,0,0
2014-01-16T23:18:00Z,-10.6,-16.7,62,48.2,74.1,NNW,9.7,1009.4,-22.4,NA,0,Overcast,0,0,0,0,0,0
2014-01-16T23:53:00Z,-11.7,-17.8,61,51.9,74.1,NNW,16.1,1011.7,-24.2,NA,0,Overcast,0,0,0,0,0,0
2014-01-17T00:53:00Z,-12.2,-18.9,58,38.9,57.4,NNW,16.1,1012.7,-23.5,NA,0,Overcast,0,0,0,0,0,0
2014-01-17T01:51:00Z,-13,-17,73,44.4,55.6,NW,4,1012.1,-25.2,NA,0,Light Snow,0,0,1,0,0,0
2014-01-17T01:53:00Z,-12.8,-16.1,77,38.9,55.6,NW,2.8,1013.4,-24.3,NA,0,Light Snow,0,0,1,0,0,0
2014-01-17T02:04:00Z,-12.8,-17.8,67,50,68.5,NNW,4.8,1012.4,-25.6,NA,0,Light Snow,0,0,1,0,0,0
2014-01-17T02:15:00Z,-13.3,-18.9,64,44.4,68.5,NNW,14.5,1012.4,-25.7,NA,0,Overcast,0,0,0,0,0,0
2014-01-17T02:53:00Z,-13.3,-19.4,61,38.9,61.1,NNW,16.1,1014.1,-25,NA,0,Overcast,0,0,0,0,0,0
2014-01-17T03:53:00Z,-13.9,-17.8,73,33.3,55.6,NW,11.3,1014.6,-25.1,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T04:53:00Z,-13.9,-18.3,70,31.5,46.3,NNW,16.1,1014.9,-24.8,NA,0,Overcast,0,0,0,0,0,0
2014-01-17T05:05:00Z,-13.9,-18.3,70,24.1,48.2,NNW,16.1,1013.8,-23.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T05:43:00Z,-13.3,-17.8,70,35.2,42.6,North,16.1,1013.8,-24.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T05:53:00Z,-13.3,-17.8,70,40.7,48.2,NNW,16.1,1014.8,-25.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T06:08:00Z,-13.3,-17.8,70,37,48.2,NW,16.1,1013.4,-24.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T06:20:00Z,-13.3,-17.8,70,29.6,42.6,NNW,11.3,1013.4,-23.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T06:53:00Z,-13.3,-18.3,67,35.2,46.3,NNW,16.1,1014.8,-24.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T07:53:00Z,-13.9,-18.9,67,38.9,51.9,NW,16.1,1015.1,-25.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T08:53:00Z,-13.9,-18.3,70,37,48.2,NNW,16.1,1015.7,-25.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T09:34:00Z,-13.9,-18.3,70,27.8,38.9,NW,16.1,1014.8,-24.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T09:43:00Z,-13.9,-18.3,70,24.1,37,NW,16.1,1014.8,-23.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T09:50:00Z,-14,-18,72,33.3,42.6,NW,16.1,1014.8,-25.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T09:53:00Z,-13.9,-18.3,70,29.6,42.6,NNW,16.1,1016.2,-24.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T10:04:00Z,-13.9,-17.8,73,27.8,40.7,NNW,16.1,1014.8,-24.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T10:53:00Z,-14.4,-18.3,73,31.5,42.6,NNW,16.1,1016.7,-25.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T11:53:00Z,-15,-18.9,73,33.3,42.6,NNW,16.1,1017.6,-26.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T12:53:00Z,-15.6,-19.4,73,29.6,46.3,NW,16.1,1018,-26.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-17T13:53:00Z,-16.1,-20,73,24.1,NA,NW,16.1,1018.3,-26.4,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-17T14:53:00Z,-15.6,-20,70,25.9,40.7,NNW,16.1,1018.9,-26.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-17T15:53:00Z,-13.9,-18.9,67,27.8,38.9,NNW,16.1,1019.3,-24.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-17T16:53:00Z,-12.2,-17.2,67,25.9,NA,NW,16.1,1019.6,-21.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-17T17:53:00Z,-10.6,-16.1,65,22.2,NA,NW,16.1,1019.3,-19,NA,NA,Clear,0,0,0,0,0,0
2014-01-17T18:53:00Z,-8.3,-13.9,65,27.8,NA,NW,16.1,1018.6,-17,NA,NA,Clear,0,0,0,0,0,0
2014-01-17T19:53:00Z,-6.7,-13.3,60,27.8,40.7,NW,16.1,1018.2,-14.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-17T20:53:00Z,-5,-12.2,58,22.2,NA,WNW,16.1,1018.4,-11.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-17T21:53:00Z,-5,-13.3,53,25.9,NA,NW,16.1,1018.4,-12.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-17T22:53:00Z,-6.7,-12.2,65,18.5,NA,West,16.1,1018.9,-13.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-17T23:53:00Z,-7.8,-13.3,65,18.5,NA,WNW,16.1,1018.8,-14.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-18T00:53:00Z,-11.1,-14.4,77,13,NA,WSW,16.1,1018.8,-17.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-18T01:53:00Z,-10.6,-14.4,74,14.8,NA,West,16.1,1018.6,-17.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-18T02:53:00Z,-11.1,-14.4,77,9.3,NA,WSW,16.1,1017.7,-16.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-18T03:53:00Z,-11.7,-14.4,81,7.4,NA,SSW,16.1,1016.9,-16.2,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-18T04:53:00Z,-12.2,-15.6,76,7.4,NA,SSE,16.1,1014.7,-16.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-18T05:53:00Z,-13.3,-15.6,83,5.6,NA,SSE,16.1,1013.5,-17,NA,NA,Clear,0,0,0,0,0,0
2014-01-18T06:53:00Z,-10.6,-13.9,77,9.3,NA,SE,16.1,1011.2,-15.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T07:53:00Z,-8.9,-13.3,71,11.1,NA,SE,16.1,1009.3,-14.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T08:53:00Z,-7.8,-13.3,65,14.8,NA,SE,16.1,1007.4,-14,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T09:53:00Z,-6.7,-13.3,60,18.5,NA,SSE,16.1,1004.1,-13.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T10:53:00Z,-5.6,-11.7,63,18.5,NA,South,16.1,1003,-12,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T11:53:00Z,-2.8,-9.4,61,18.5,NA,SSW,16.1,1001.1,-8.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T12:24:00Z,-2.2,-6.1,75,25.9,NA,WSW,3.2,999.5,-8.8,NA,0,Light Snow,0,0,1,0,0,0
2014-01-18T12:31:00Z,-2.2,-5,81,25.9,NA,WSW,6.4,999.5,-8.8,NA,0,Light Snow,0,0,1,0,0,0
2014-01-18T12:53:00Z,-2.2,-5,81,20.4,NA,WSW,16.1,1000.3,-8,NA,0,Overcast,0,0,0,0,0,0
2014-01-18T13:04:00Z,-2.2,-4.4,85,18.5,NA,SW,11.3,999.2,-7.7,NA,0,Light Snow,0,0,1,0,0,0
2014-01-18T13:53:00Z,0,-1.7,88,22.2,NA,West,4.8,999.7,-5.5,NA,0,Light Snow,0,0,1,0,0,0
2014-01-18T14:05:00Z,0.6,-1.7,85,22.2,NA,West,6.4,998.5,-4.8,NA,0,Light Snow,0,0,1,0,0,0
2014-01-18T14:50:00Z,2,-1,81,33.3,50,WNW,16.1,999.2,-4.1,NA,0,Overcast,0,0,0,0,0,0
2014-01-18T14:53:00Z,1.7,-0.6,85,35.2,50,WNW,12.9,1000.2,-4.7,NA,0,Light Snow,0,0,1,0,0,0
2014-01-18T15:01:00Z,1.7,-0.6,85,25.9,38.9,WNW,11.3,999.2,-3.8,NA,0,Light Snow,0,0,1,0,0,0
2014-01-18T15:08:00Z,1.7,-0.6,85,25.9,38.9,WNW,14.5,999.2,-3.8,NA,0.3,Overcast,0,0,0,0,0,0
2014-01-18T15:53:00Z,2.2,-0.6,82,24.1,38.9,WNW,16.1,1000.8,-3,NA,0.3,Overcast,0,0,0,0,0,0
2014-01-18T16:15:00Z,2.2,0,86,25.9,NA,WNW,16.1,999.9,-3.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T16:53:00Z,2.8,0,82,25.9,40.7,WNW,16.1,1001.2,-2.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T17:53:00Z,1.7,-0.6,85,24.1,38.9,NW,11.3,1001.8,-3.6,NA,0,Overcast,0,0,0,0,0,0
2014-01-18T18:53:00Z,1.1,-1.7,82,38.9,51.9,NW,16.1,1003,-5.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T19:53:00Z,-1.7,-3.9,85,40.7,64.8,North,16.1,1005.7,-9.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T20:53:00Z,-5,-7.8,81,33.3,64.8,North,16.1,1009.6,-13.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T21:23:00Z,-5.6,-8.9,78,37,55.6,North,11.3,1009.7,-14.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T21:53:00Z,-6.1,-9.4,78,33.3,55.6,North,12.9,1012.8,-14.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T22:53:00Z,-6.7,-10.6,74,33.3,51.9,North,14.5,1014.7,-15.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-18T23:53:00Z,-7.8,-11.7,74,33.3,44.4,NNW,16.1,1016.6,-17,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-19T00:53:00Z,-8.3,-11.1,81,31.5,38.9,NNW,16.1,1017.4,-17.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T01:53:00Z,-8.3,-11.7,77,18.5,NA,NNW,16.1,1017.1,-15.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-19T02:53:00Z,-9.4,-11.7,84,11.1,NA,NW,16.1,1016.9,-14.9,NA,NA,Clear,0,0,0,0,0,0
